epoch,loss,val_loss,val_acc,val_wf1,val_mf1,test_acc,test_wf1,test_mf1,gap,f1_hap,f1_sad,f1_neu,f1_ang,f1_exc,f1_fru,pair_hap_exc,pair_ang_fru
11,0.8837309224264962,0.7967921495437622,0.7263339070567987,0.726448494065994,0.6901505466117746,0.6722119531731362,0.6726894883358624,0.6578529142262942,-0.086938772882734,0.45,0.8179871520342612,0.6737120211360634,0.6430379746835443,0.7380560131795717,0.6243243243243243,0.5940280065897858,0.6336811495039343
12,0.8264225551060268,0.8044083118438721,0.7314974182444062,0.7341369929902376,0.6889900197973479,0.66728280961183,0.6727537955780376,0.6595794617707901,-0.02201424326215473,0.450402144772118,0.8571428571428571,0.6763925729442971,0.6554621848739496,0.6869409660107334,0.6311360448807855,0.5686715553914257,0.6432991148773675
13,0.8013370292527335,0.7820246815681458,0.7314974182444062,0.7348286616909347,0.7053409588208424,0.6648182378311769,0.6688229439053498,0.651775152895044,-0.019312347684587783,0.4350453172205438,0.7891156462585034,0.6991260923845194,0.6557377049180327,0.7045075125208681,0.6271186440677966,0.569776414870706,0.6414281744929147
14,0.8014078395707267,0.7769756317138672,0.7435456110154905,0.7400366262042622,0.7043835176061015,0.6666666666666666,0.6664615359259675,0.6515373655101064,-0.02443220785685951,0.4280442804428044,0.8277310924369747,0.6684491978609626,0.6535626535626535,0.7052810902896082,0.6261558784676354,0.5666626853662062,0.6398592660151445
15,0.7889007500239781,0.7797995805740356,0.7383820998278829,0.742029730584021,0.6910465715092129,0.6839186691312384,0.6858534267636976,0.6684721292933719,-0.009101169449942437,0.4414715719063545,0.8318965517241379,0.6929936305732484,0.670299727520436,0.705685618729097,0.6684856753069577,0.5735785953177257,0.6693927014136969
16,0.7517059445381165,0.7731985449790955,0.729776247848537,0.731796762406779,0.6855530891903102,0.6876155268022182,0.6913838425912887,0.6751445444157383,0.021492600440979004,0.46153846153846156,0.8250539956803455,0.7097625329815304,0.6775956284153005,0.7174280879864636,0.6594885598923284,0.5894832747624625,0.6685420941538145
17,0.7425909723554339,0.7378726005554199,0.7521514629948365,0.7511560162374875,0.7121278289923699,0.6752926678989526,0.6754263966061894,0.6657577495353839,-0.0047183718000139985,0.4876325088339223,0.8247863247863247,0.6819830713422007,0.6842105263157895,0.6785714285714286,0.6373626373626373,0.5831019687026755,0.6607865818392133
18,0.7179694175720215,0.8098245859146118,0.7332185886402753,0.7303699576002883,0.6967010533702674,0.6906962415280345,0.6925309154668567,0.6767922886470017,0.09185516834259033,0.46835443037974683,0.8363636363636363,0.6968449931412894,0.6784660766961652,0.6994906621392191,0.6812339331619537,0.5839225462594829,0.6798500049290594
19,0.6936707837241036,0.8013121485710144,0.7314974182444062,0.7347920833453542,0.6930427218560853,0.6814540973505854,0.6819542619423646,0.6716142923121975,0.10764136484691078,0.484472049689441,0.8432203389830508,0.7092882991556092,0.6814404432132964,0.6993243243243243,0.6119402985074627,0.5918981870068827,0.6466903708603795
20,0.6993714145251683,0.767254114151001,0.7349397590361446,0.7339542924687434,0.6914720152634022,0.678373382624769,0.67912783166156,0.6690121199915448,0.06788269962583271,0.49624060150375937,0.8354978354978355,0.6858638743455497,0.6633906633906634,0.707105719237435,0.625974025974026,0.6016731603705971,0.6446823446823446
21,0.6898812311036246,0.8177511692047119,0.7280550774526678,0.729689688665086,0.6855570617071934,0.6900800985828712,0.691329746073436,0.6830211627384398,0.12786993810108727,0.5295774647887324,0.8346774193548387,0.7185929648241206,0.6885245901639344,0.6976744186046512,0.629080118694362,0.6136259416966918,0.6588023544291481
22,0.6726352742740086,0.7249404191970825,0.7814113597246127,0.7812530629736856,0.7523745056792793,0.6869993838570548,0.6869626153210014,0.6727798151503959,0.05230514492307392,0.5017921146953405,0.8154506437768241,0.7075471698113207,0.6590909090909091,0.6861313868613139,0.6666666666666666,0.5939617507783272,0.6628787878787878
23,0.6369317940303257,0.7956684827804565,0.7314974182444062,0.7312442770621671,0.6904458398915656,0.6913123844731978,0.6919975324042251,0.6760594250799591,0.1587366887501308,0.44666666666666666,0.8295687885010267,0.7032967032967034,0.6931216931216931,0.7260940032414911,0.657608695652174,0.5863803349540788,0.6753651943869335
24,0.6069463832037789,0.7971380352973938,0.7418244406196214,0.7406458152066662,0.6979371923738861,0.6931608133086876,0.6953673993431351,0.6850152438002498,0.19019165209361488,0.5386819484240688,0.8301886792452831,0.7189384800965019,0.6827794561933535,0.6692759295499021,0.6702269692923899,0.6039789389869854,0.6765032127428716
25,0.5976424898420062,0.7290472388267517,0.7590361445783133,0.7602852069668722,0.7397996134801494,0.680837954405422,0.6789016540102583,0.6675672159922609,0.13140474898474552,0.49640287769784175,0.8087912087912088,0.7141162514827996,0.656934306569343,0.7327731092436974,0.5963855421686747,0.6145879934707696,0.6266599243690089
26,0.6071082949638367,0.8201092481613159,0.7435456110154905,0.7439918702530979,0.6997721079419175,0.6968576709796673,0.6987177868269993,0.6861716592408894,0.21300095319747925,0.5031055900621118,0.8343558282208589,0.7113924050632912,0.6904761904761905,0.7110332749562172,0.6666666666666666,0.6070694325091645,0.6785714285714286
27,0.6013413710253579,0.7571726441383362,0.7624784853700516,0.7626482290001237,0.7410035164467232,0.7042513863216266,0.703727086888669,0.6923922665892382,0.15583127311297829,0.5255474452554745,0.8347457627118644,0.7279411764705882,0.6896551724137931,0.7225130890052356,0.6539509536784741,0.624030267130355,0.6718030630461336
28,0.5548273324966431,0.7711319923400879,0.7573149741824441,0.7596116684663883,0.7100523058673299,0.6931608133086876,0.6936231286394025,0.679705428211578,0.21630465984344482,0.4879725085910653,0.8290598290598291,0.7167919799498746,0.6756756756756757,0.7224080267558528,0.6463245492371706,0.6051902676734591,0.6610001124564231
29,0.6137606586728778,0.7969357371330261,0.7590361445783133,0.7590700108520226,0.7078590440773721,0.6888478126925447,0.687961329234638,0.67401993780374,0.18317507846014836,0.4946236559139785,0.8170731707317073,0.7076167076167076,0.6666666666666666,0.6994727592267135,0.6586666666666666,0.597048207570346,0.6626666666666666
30,0.5577116012573242,0.7687799334526062,0.7573149741824441,0.758827997376849,0.7195364846142863,0.6876155268022182,0.6853225546622976,0.6733254637598529,0.21106833219528198,0.5,0.8265524625267666,0.72,0.6602870813397129,0.717948717948718,0.6151645207439199,0.608974358974359,0.6377258010418164
31,0.5567350046975272,0.8009334802627563,0.7469879518072289,0.7482322565011594,0.7135928496168705,0.7042513863216266,0.7058160157354681,0.6948345461620798,0.2441984755652291,0.5239616613418531,0.8347457627118644,0.7219512195121951,0.7045454545454546,0.7153024911032029,0.6685006877579092,0.619632076222528,0.6865230711516819
32,0.5483613184520176,0.7920489311218262,0.7573149741824441,0.7572442506267386,0.7245139835903517,0.6987060998151571,0.697518147646992,0.685020004827007,0.24368761266980854,0.5161290322580645,0.8194726166328601,0.7225647348951911,0.6792452830188679,0.7190226876090751,0.6536856745479833,0.6175758599335698,0.6664654787834257
33,0.4989126665251596,0.7695189714431763,0.7590361445783133,0.7591226758925345,0.72549057183149,0.6888478126925447,0.6903016957287655,0.6787756978274753,0.2706063049180167,0.5253164556962026,0.8270042194092827,0.7212713936430318,0.6630727762803235,0.6902985074626866,0.6456908344733242,0.6078074815794445,0.6543818053768238
34,0.5250559662069593,0.7916831970214844,0.7452667814113597,0.7464482794565969,0.702836763873686,0.6906962415280345,0.6879132531317014,0.6748842443623783,0.2666272308145251,0.48872180451127817,0.8367346938775511,0.7199017199017199,0.6649616368286445,0.7138047138047138,0.6251808972503617,0.6012632591579959,0.6450712670395031
35,0.5191069756235395,0.7911288738250732,0.7573149741824441,0.7569623154792985,0.7176559652159398,0.6956253850893407,0.6960835005608654,0.6848153642556914,0.2720218982015338,0.5337837837837838,0.8308977035490606,0.713422007255139,0.6666666666666666,0.703770197486535,0.6603518267929634,0.6187769906351595,0.663509246729815
36,0.5076381819588798,0.8019667267799377,0.7555938037865749,0.7561445824877299,0.7191331301106588,0.6931608133086876,0.6931469191954799,0.6833703239396,0.29432854482105797,0.5369127516778524,0.813141683778234,0.7218788627935723,0.6756756756756757,0.7191413237924866,0.6334716459197787,0.6280270377351695,0.6545736607977272
37,0.4948620753628867,0.8128737807273865,0.7452667814113597,0.7462171558484545,0.7064130595226482,0.6987060998151571,0.6975932662297041,0.6851658267548819,0.3180117053644998,0.5107913669064749,0.8242677824267782,0.7317073170731707,0.6824146981627297,0.7212543554006968,0.6405594405594406,0.6160228611535858,0.6614870693610851
38,0.4938147919518607,0.8462405204772949,0.7349397590361446,0.7339382516511098,0.696235144798556,0.6974738139248305,0.6971750341950942,0.6831179177853066,0.35242572852543425,0.5085910652920962,0.8211382113821138,0.7261306532663316,0.6685552407932012,0.7194492254733219,0.654843110504775,0.614020145382709,0.6616991756489881
39,0.4737437197140285,0.8297479152679443,0.7487091222030982,0.7488556369221828,0.7005186717301529,0.6937769562538509,0.6921837160961866,0.675601943822954,0.3560041955539158,0.4714828897338403,0.8301886792452831,0.7212713936430318,0.6685236768802229,0.7008547008547008,0.6612903225806451,0.5861687952942706,0.664906999730434
40,0.467011604990278,0.8346068859100342,0.7452667814113597,0.7459542640637286,0.7020112866490393,0.6950092421441775,0.6942378609546931,0.6823136976440409,0.3675952809197562,0.5135135135135135,0.8306451612903226,0.725925925925926,0.6775067750677507,0.7021276595744681,0.6441631504922645,0.6078205865439907,0.6608349627800076
41,0.45374882221221924,0.840441107749939,0.7435456110154905,0.7438564957391076,0.6978572126393252,0.6993222427603204,0.6984299492406267,0.686488068268246,0.3866922855377197,0.5296167247386759,0.8336755646817249,0.7296969696969697,0.664804469273743,0.7167832167832168,0.6443514644351465,0.6231999707609464,0.6545779668544447
42,0.4442614827837263,0.8283692598342896,0.7504302925989673,0.7501883415810593,0.6963324398612971,0.6943930991990142,0.6935334235304782,0.6824991709783731,0.38410777705056326,0.5387205387205387,0.8302658486707567,0.7318235995232419,0.6592797783933518,0.6961325966850829,0.6387726638772664,0.6174265677028108,0.6490262211353091
43,0.4446610297475542,0.8312602043151855,0.7521514629948365,0.7531194639930886,0.7043286850064799,0.6980899568699939,0.6966158436782628,0.6844448021780519,0.3865991745676313,0.5289855072463768,0.8237704918032787,0.7341463414634146,0.663013698630137,0.71875,0.6380027739251041,0.6238677536231885,0.6505082362776206
44,0.4256172137601035,0.8385558724403381,0.7521514629948365,0.752369426979219,0.7093548746435193,0.6968576709796673,0.695567837473569,0.6825291278568151,0.41293865868023466,0.51985559566787,0.8254620123203286,0.7303506650544136,0.659217877094972,0.7192982456140351,0.640990371389271,0.6195769206409525,0.6501041242421215
45,0.43177628942898344,0.8442753553390503,0.7452667814113597,0.7457443118639849,0.7035261283018337,0.6980899568699939,0.6967841098695527,0.6847842918382634,0.41249906591006685,0.5251798561151079,0.8264462809917356,0.7343941248470012,0.6684350132625995,0.7175043327556326,0.6367461430575035,0.6213420944353703,0.6525905781600515
46,0.44197407364845276,0.853617250919342,0.7401032702237521,0.7406747526656517,0.6955828728947422,0.7005545286506469,0.6995607822127258,0.686938219883459,0.4116431772708893,0.5266903914590747,0.8247422680412371,0.7361963190184049,0.6684931506849315,0.7209705372616985,0.6445366528354081,0.6238304643603866,0.6565149017601698
47,0.42135792544909884,0.8398634791374207,0.7452667814113597,0.745401112488755,0.7105654642820939,0.6956253850893407,0.6947446843871669,0.6828120253447151,0.4185055536883218,0.5211267605633803,0.8240165631469979,0.7296969696969697,0.6684931506849315,0.7183098591549296,0.6352288488210819,0.619718309859155,0.6518609997530067
48,0.4362832818712507,0.840386152267456,0.7504302925989673,0.7505768519623633,0.7144285840576826,0.6968576709796673,0.6957480916025104,0.6828255615637614,0.40410287039620535,0.5163636363636364,0.8208333333333333,0.7303921568627451,0.6648501362397821,0.7272727272727273,0.6372413793103449,0.6218181818181818,0.6510457577750635
49,0.48759809136390686,0.8713228106498718,0.7314974182444062,0.7318785533648668,0.6820045344419322,0.7024029574861368,0.7016839083181978,0.6910812212640512,0.38372471928596497,0.5454545454545454,0.8302658486707567,0.7340553549939831,0.672316384180791,0.7211367673179396,0.6432584269662921,0.6332956563862425,0.6577874055735415
50,0.4104216992855072,0.8713575005531311,0.7366609294320138,0.7368087018062247,0.696125844493997,0.7036352433764633,0.7023122320674532,0.69024135146942,0.4609358012676239,0.5309090909090909,0.831275720164609,0.7303506650544136,0.673972602739726,0.7212543554006968,0.6536856745479833,0.6260817231548939,0.6638291386438546
51,0.46601145608084543,0.8697509169578552,0.7452667814113597,0.7455672964480924,0.7013811676623748,0.7030191004313001,0.7014819395679113,0.688512582283075,0.4037394608770098,0.5247148288973384,0.8322981366459627,0.7270501835985312,0.6648199445983379,0.7291311754684838,0.6530612244897959,0.6269230021829111,0.6589405845440669
52,0.4235598274639675,0.8633531332015991,0.7401032702237521,0.7405689905841244,0.7003700761632704,0.7024029574861368,0.7014499308850293,0.6893944215065138,0.43979330573763165,0.5347222222222222,0.8295687885010267,0.7367149758454107,0.6703601108033241,0.7160493827160493,0.6489510489510489,0.6253858024691358,0.6596555798771866
53,0.4299270042351314,0.86332768201828,0.7366609294320138,0.7369837962000979,0.6878310927425973,0.7036352433764633,0.703189949726432,0.6928944626680223,0.4334006777831486,0.5618729096989966,0.8319672131147541,0.7376058041112454,0.6629526462395543,0.7158273381294964,0.6471408647140865,0.6388501239142466,0.6550467554768205
54,0.4381815918854305,0.861103892326355,0.7418244406196214,0.7418119284173156,0.7003762585659373,0.7005545286506469,0.7000671445864531,0.6894328276652627,0.4229223004409245,0.5540540540540541,0.8319672131147541,0.7354368932038835,0.659217877094972,0.7132616487455197,0.6426592797783933,0.6336578513997868,0.6509385784366827
55,0.402447236435754,0.856560468673706,0.7418244406196214,0.7419374536901581,0.700978997810501,0.696241528034504,0.6953343129387196,0.6838069079436901,0.4541132322379521,0.5371024734982333,0.8223140495867769,0.7312348668280871,0.6592797783933518,0.7147887323943662,0.638121546961326,0.6259456029462998,0.6487006626773388
56,0.41534059814044405,0.8562610149383545,0.7435456110154905,0.7438134660994801,0.7052084252016932,0.6993222427603204,0.6982546029715916,0.6872529596432821,0.44092041679791044,0.5448028673835126,0.8223140495867769,0.7321212121212122,0.6611570247933884,0.7260034904013961,0.6371191135734072,0.6354031788924543,0.6491380691833979
57,0.41177281737327576,0.8567543029785156,0.7418244406196214,0.7421390040675998,0.7041754435209433,0.6993222427603204,0.6982546029715916,0.6872529596432821,0.44498148560523987,0.5448028673835126,0.8223140495867769,0.7321212121212122,0.6611570247933884,0.7260034904013961,0.6371191135734072,0.6354031788924543,0.6491380691833979
58,0.4271157554217747,0.8567705750465393,0.7418244406196214,0.7421390040675998,0.7041754435209433,0.6999383857054837,0.6988285944166558,0.6878049394443083,0.4296548196247646,0.5448028673835126,0.8247422680412371,0.7321212121212122,0.6611570247933884,0.7260034904013961,0.6380027739251041,0.6354031788924543,0.6495798993592463
59,0.3953949638775417,0.8568258881568909,0.7418244406196214,0.7421390040675998,0.7041754435209433,0.6999383857054837,0.6988285944166558,0.6878049394443083,0.4614309242793492,0.5448028673835126,0.8247422680412371,0.7321212121212122,0.6611570247933884,0.7260034904013961,0.6380027739251041,0.6354031788924543,0.6495798993592463
60,0.40579506754875183,0.856867790222168,0.7418244406196214,0.7421390040675998,0.7041754435209433,0.6999383857054837,0.6988285944166558,0.6878049394443083,0.45107272267341614,0.5448028673835126,0.8247422680412371,0.7321212121212122,0.6611570247933884,0.7260034904013961,0.6380027739251041,0.6354031788924543,0.6495798993592463
