epoch,loss,val_loss,val_acc,val_wf1,val_mf1,test_acc,test_wf1,test_mf1,gap,f1_hap,f1_sad,f1_neu,f1_ang,f1_exc,f1_fru,pair_hap_exc,pair_ang_fru
11,0.883659473487309,0.7968710660934448,0.7263339070567987,0.726448494065994,0.6901505466117746,0.6709796672828097,0.6713600752646213,0.6562918549599329,-0.08678840739386418,0.4444444444444444,0.8179871520342612,0.671957671957672,0.6430379746835443,0.7368421052631579,0.6234817813765182,0.5906432748538011,0.6332598780300313
12,0.8258623906544277,0.8029622435569763,0.7314974182444062,0.7341369929902376,0.6889900197973479,0.6654343807763401,0.671028983898906,0.6577677349997691,-0.022900147097451362,0.448,0.8571428571428571,0.6763925729442971,0.6536312849162011,0.6822262118491921,0.6292134831460674,0.5651131059245961,0.6414223840311343
13,0.8009720614978245,0.7816168069839478,0.7280550774526678,0.7318486476915658,0.6994879586340387,0.6642020948860136,0.66803129585214,0.6512634548022384,-0.019355254513876763,0.43636363636363634,0.7891156462585034,0.6982543640897756,0.6539509536784741,0.7066666666666667,0.623229461756374,0.5715151515151515,0.638590207717424
14,0.8010809591838292,0.7757859230041504,0.7435456110154905,0.7400366262042622,0.7043835176061015,0.6660505237215034,0.6660115800860015,0.6511166932180706,-0.025295036179678765,0.4249084249084249,0.8294736842105264,0.6684491978609626,0.6552567237163814,0.7042735042735043,0.6243386243386243,0.5645909645909646,0.6397976740275029
15,0.7890754342079163,0.7788969874382019,0.7401032702237521,0.7433346181377785,0.6961030590694411,0.6857670979667283,0.687478913545069,0.6699526206925538,-0.010178446769714355,0.44594594594594594,0.8318965517241379,0.6964285714285714,0.6684782608695652,0.7066666666666667,0.670299727520436,0.5763063063063063,0.6693889941950006
16,0.7512942552566528,0.7719680666923523,0.7332185886402753,0.7347663846954271,0.6907438237968506,0.6882316697473814,0.6918999908207057,0.675304840325554,0.020673811435699463,0.46439628482972134,0.8250539956803455,0.7114624505928854,0.6721763085399449,0.7174280879864636,0.6613119143239625,0.5909121864080925,0.6667441114319537
17,0.7424490536962237,0.7383264303207397,0.7538726333907056,0.7528283582231247,0.7131588032816757,0.6746765249537893,0.6748225278566563,0.6653618127228258,-0.004122623375483969,0.48936170212765956,0.8222698072805139,0.6795180722891566,0.6842105263157895,0.6785714285714286,0.6382393397524071,0.583966565349544,0.6612249330340982
18,0.7174321157591683,0.8091311454772949,0.7314974182444062,0.7287762717998614,0.6919649367759434,0.6906962415280345,0.6926063726578424,0.6769685425949984,0.0916990297181266,0.46835443037974683,0.8397565922920892,0.6967213114754098,0.6784660766961652,0.6972789115646258,0.6812339331619537,0.5828166709721864,0.6798500049290594
19,0.6938950760023934,0.8016443848609924,0.7332185886402753,0.73661190194448,0.6943032900838807,0.6826863832409119,0.6833755977765928,0.6732858389113523,0.10774930885859901,0.4891640866873065,0.8468085106382979,0.7099879663056559,0.6814404432132964,0.6983050847457627,0.6140089418777943,0.5937345857165346,0.6477246925455453
20,0.6993515576635089,0.767191469669342,0.7349397590361446,0.7341489977340147,0.6905576213349106,0.6802218114602587,0.680893389535521,0.6706885603430575,0.06783991200583317,0.4981132075471698,0.8354978354978355,0.6875816993464052,0.6650246305418719,0.7093425605536332,0.6285714285714286,0.6037278840504015,0.6467980295566502
21,0.6890312688691276,0.8141292929649353,0.7280550774526678,0.7300212242564466,0.683681482969908,0.6919285274183611,0.6932337321779162,0.6845067850662385,0.12509802409580772,0.5257142857142857,0.8363636363636363,0.7175,0.6923076923076923,0.7,0.6351550960118169,0.6128571428571428,0.6637313941597546
22,0.6726188063621521,0.7264260649681091,0.7796901893287436,0.7798298493033385,0.7500998543951117,0.6876155268022182,0.6875898174257697,0.6736195702451734,0.05380725860595703,0.505338078291815,0.814498933901919,0.7093712930011863,0.6590909090909091,0.6885245901639344,0.6648936170212766,0.5969313342278747,0.6619922630560928
23,0.6363814473152161,0.794736921787262,0.7332185886402753,0.7331310608773783,0.6926469030773581,0.6925446703635243,0.6932569439909516,0.6771271649802172,0.1583554744720459,0.44816053511705684,0.831275720164609,0.7023319615912208,0.6912928759894459,0.7284552845528456,0.6612466124661247,0.5883079098349512,0.6762697442277853
24,0.6054590429578509,0.7998989224433899,0.7401032702237521,0.7390822550013305,0.6959012579437228,0.6925446703635243,0.694978074374115,0.6840747704542762,0.19443987948553898,0.5340909090909091,0.8284518828451883,0.7189384800965019,0.6808510638297872,0.671875,0.6702412868632708,0.6029829545454546,0.675546175346529
25,0.5965403233255658,0.7276690006256104,0.7573149741824441,0.7584819434569283,0.7384130014331644,0.6826863832409119,0.6802862009259363,0.6691423442507164,0.13112867730004452,0.5,0.8140043763676149,0.7163120567375887,0.656934306569343,0.7303182579564489,0.5972850678733032,0.6151591289782244,0.6271096872213231
26,0.6069563456944057,0.8199183344841003,0.7435456110154905,0.7439918702530979,0.6997721079419175,0.6993222427603204,0.7013105400850911,0.6893111105047568,0.21296198878969463,0.5153374233128835,0.8360655737704918,0.7168367346938775,0.6902654867256637,0.7097902097902098,0.6675712347354138,0.6125638165515466,0.6789183607305387
27,0.6011308048452649,0.7565294504165649,0.7538726333907056,0.7546514839932447,0.7269847034959512,0.7042513863216266,0.702941484103286,0.6905909890535118,0.1553986455713,0.5151515151515151,0.8312236286919831,0.7281553398058253,0.6914893617021277,0.7190226876090751,0.6585034013605442,0.6170871013802951,0.674996381531336
28,0.5531704468386514,0.7715747952461243,0.7590361445783133,0.7614768443534667,0.7151187623964157,0.6950092421441775,0.6955312493866721,0.6809490466775417,0.21840434840747291,0.4879725085910653,0.8272921108742004,0.7213114754098361,0.6756756756756757,0.7224080267558528,0.6510344827586206,0.6051902676734591,0.6633550792171481
29,0.6129936533314841,0.7951340675354004,0.7624784853700516,0.7622452999234112,0.7136280638741065,0.6876155268022182,0.6869310193476473,0.6734897248994646,0.18214041420391625,0.4928571428571429,0.8220858895705522,0.7042944785276074,0.6666666666666666,0.7017543859649122,0.6532797858099063,0.5973057644110276,0.6599732262382865
30,0.5569170032228742,0.7707802057266235,0.7555938037865749,0.757043889163262,0.7180920058795648,0.6894639556377079,0.6872857927931435,0.6750007819863201,0.21386320250374935,0.4980237154150198,0.8272921108742004,0.7186358099878197,0.6650602409638554,0.717948717948718,0.6230440967283073,0.6079862166818688,0.6440521688460814
31,0.555412049804415,0.7994003891944885,0.7487091222030982,0.749993869565853,0.7173082377079508,0.7036352433764633,0.7049419687382673,0.694088828079033,0.24398833939007347,0.5242718446601942,0.8315565031982942,0.7248484848484849,0.7045454545454546,0.7163120567375887,0.6629986244841816,0.6202919506988914,0.6837720395148181
32,0.5483986522470202,0.7961676120758057,0.7590361445783133,0.7590502675845863,0.7242707560331448,0.6999383857054837,0.6988185823465899,0.6875324689214138,0.24776895982878544,0.5285714285714286,0.8178137651821862,0.7214723926380369,0.6810810810810811,0.7253521126760564,0.650904033379694,0.6269617706237425,0.6659925572303875
33,0.49894961288997103,0.7689570188522339,0.7590361445783133,0.7591226758925345,0.72549057183149,0.6888478126925447,0.6900165665338255,0.677770148999392,0.27000740596226286,0.5144694533762058,0.8270042194092827,0.7219512195121951,0.6666666666666666,0.6900369003690037,0.6464924346629987,0.6022531768726047,0.6565795506648326
34,0.5241887867450714,0.7921833992004395,0.7452667814113597,0.7464188962892627,0.7024895900068978,0.6925446703635243,0.6896090418885272,0.676602366326704,0.26799461245536804,0.49242424242424243,0.835030549898167,0.7223587223587223,0.6666666666666666,0.7159663865546219,0.6271676300578035,0.6041953144894321,0.6469171483622351
35,0.5181203229086739,0.7929922342300415,0.7607573149741824,0.7606137800972125,0.7168736059329232,0.696241528034504,0.6963362518793494,0.6839196633503922,0.27487191132136757,0.5259515570934256,0.8274428274428275,0.7151515151515152,0.664756446991404,0.7071428571428572,0.6630727762803235,0.6165472071181414,0.6639146116358637
36,0.5061245220048087,0.8027099370956421,0.7538726333907056,0.7543642337658267,0.7178943043535849,0.6974738139248305,0.6972539078374387,0.6867444395804009,0.29658541509083336,0.5392491467576792,0.8148148148148148,0.7272727272727273,0.6738544474393531,0.7272727272727273,0.6380027739251041,0.6332609370152033,0.6559286106822286
37,0.4944757010255541,0.8146328926086426,0.7469879518072289,0.7480070719690567,0.7081442898163753,0.6999383857054837,0.6985256948196706,0.6861994538013811,0.3201571915830885,0.509090909090909,0.826722338204593,0.7314702308626975,0.6894736842105263,0.7142857142857143,0.6461538461538462,0.6116883116883116,0.6678137651821863
38,0.4931429071085794,0.8482949733734131,0.7366609294320138,0.735707966295925,0.6970616829621451,0.6980899568699939,0.6976077118502362,0.683031197930445,0.3551520662648337,0.503448275862069,0.8235294117647058,0.7284105131414268,0.6685552407932012,0.7194492254733219,0.6547945205479452,0.6114487506676954,0.6616748806705732
39,0.472653010061809,0.8325213193893433,0.7504302925989673,0.7496813870117397,0.7056972702871186,0.6974738139248305,0.6957092827610952,0.6786578790705451,0.3598683093275343,0.47692307692307695,0.8319327731092437,0.7294981640146879,0.6648199445983379,0.7074829931972789,0.6612903225806451,0.5922030350601779,0.6630551335894915
40,0.4657147654465267,0.8377488255500793,0.7469879518072289,0.7479614071259734,0.7035297322449026,0.6950092421441775,0.6942738644775873,0.6817199768223813,0.37203406010355267,0.5067567567567568,0.8306451612903226,0.7268232385661311,0.6775067750677507,0.7044247787610619,0.6441631504922645,0.6055907677589094,0.6608349627800076
41,0.45296897632735117,0.8388615250587463,0.7418244406196214,0.7423714017246972,0.697075457810752,0.6999383857054837,0.698881171024314,0.6864359937785274,0.38589254873139517,0.5244755244755245,0.831275720164609,0.7342995169082126,0.6703910614525139,0.7110332749562172,0.6471408647140865,0.6177543997158708,0.6587659630833003
42,0.4426541030406952,0.8297103047370911,0.7555938037865749,0.7554337691433005,0.7052712930912094,0.6943930991990142,0.6934683424381577,0.68209534485105,0.3870562016963959,0.5337837837837838,0.8285714285714286,0.7300832342449465,0.6629526462395543,0.6937269372693727,0.6434540389972145,0.6137553605265782,0.6532033426183844
43,0.4436188297612326,0.8323718905448914,0.7487091222030982,0.7498507382722565,0.7017809979278034,0.696241528034504,0.6947831977292899,0.6828393679680372,0.38875306078365873,0.5309090909090909,0.8237704918032787,0.7326007326007326,0.6575342465753424,0.71875,0.6334716459197787,0.6248295454545454,0.6455029462475605
44,0.4251270123890468,0.8413993716239929,0.7521514629948365,0.752283049729319,0.7105118245340156,0.6987060998151571,0.6975030927925993,0.6845296145515122,0.4162723592349461,0.5270758122743683,0.8254620123203286,0.7301204819277108,0.6591549295774648,0.7160493827160493,0.6493150684931507,0.6215625974952088,0.6542349990353078
45,0.4306922512395041,0.8465186357498169,0.7435456110154905,0.7442714494152641,0.6988216587947326,0.6999383857054837,0.698509966063731,0.686859187232271,0.4158263845103128,0.5270758122743683,0.8264462809917356,0.7359413202933985,0.675531914893617,0.7175043327556326,0.6386554621848739,0.6222900725150005,0.6570936885392454
46,0.4413575104304722,0.8546544313430786,0.7401032702237521,0.7405851605579873,0.6953417664036357,0.7030191004313001,0.701733361370272,0.6885929254276549,0.4132969209126064,0.5236363636363637,0.8264462809917356,0.7365853658536585,0.6703296703296703,0.7253886010362695,0.649171270718232,0.6245124823363166,0.6597504705239512
47,0.41922647186688017,0.8404215574264526,0.7469879518072289,0.7470803127722838,0.7116023015989891,0.6974738139248305,0.6963807853211572,0.684608431202307,0.42119508555957247,0.5266903914590747,0.8223140495867769,0.7312348668280871,0.6684931506849315,0.7228070175438597,0.6361111111111111,0.6247487045014672,0.6523021308980212
48,0.4352350618158068,0.8422244191169739,0.7487091222030982,0.7490083876849506,0.70955957752977,0.6980899568699939,0.6967893504518605,0.6838316549694013,0.4069893573011671,0.5109489051094891,0.825,0.7310513447432763,0.670299727520436,0.7294520547945206,0.636237897648686,0.6202004799520049,0.6532688125845609
49,0.4868856029851096,0.8736793398857117,0.7349397590361446,0.7355079083925534,0.6889110282681535,0.7030191004313001,0.7021811967853874,0.6910380724470672,0.3867937369006021,0.5423728813559322,0.8285714285714286,0.7349397590361446,0.6704545454545454,0.7266313932980599,0.6432584269662921,0.6345021373269961,0.6568564862104187
50,0.4096812733582088,0.8731530904769897,0.7366609294320138,0.7370342776617466,0.6952502711978982,0.7030191004313001,0.7019373722442861,0.6896980144337855,0.46347181711878094,0.5342960288808665,0.831275720164609,0.7296969696969697,0.6666666666666666,0.7225130890052356,0.6537396121883656,0.628404558943051,0.6602031394275161
51,0.4653662145137787,0.8713288903236389,0.7435456110154905,0.7437940740636365,0.6995195896327359,0.7017868145409735,0.7001386445121898,0.6866413146185489,0.40596267580986023,0.5171102661596958,0.8329896907216495,0.7254901960784313,0.6629526462395543,0.7291311754684838,0.6521739130434783,0.6231207208140899,0.6575632796415163
52,0.4221782684326172,0.8653929829597473,0.7435456110154905,0.7436039471674997,0.7075255469267056,0.7036352433764633,0.7026484806007638,0.6902846964731449,0.4432147145271301,0.5365853658536586,0.8278688524590164,0.7376058041112454,0.6685393258426966,0.7192982456140351,0.6518105849582173,0.6279418057338468,0.660174955400457
53,0.42910886236599516,0.8659440875053406,0.7401032702237521,0.7403025081499321,0.6912120003997019,0.7030191004313001,0.7023369645491768,0.692008151828218,0.4368352251393454,0.5570469798657718,0.8292682926829268,0.7369696969696969,0.6666666666666666,0.7168458781362007,0.6452513966480447,0.6369464290009863,0.6559590316573556
54,0.43672609329223633,0.8640024662017822,0.7366609294320138,0.7369113241054465,0.6913172035125381,0.6993222427603204,0.6987032839045357,0.6871078498611043,0.4272763729095459,0.5374149659863946,0.8302658486707567,0.7345454545454545,0.6647887323943662,0.7119856887298748,0.643646408839779,0.6247003273581346,0.6542175706170725
55,0.40193530917167664,0.8587557077407837,0.7418244406196214,0.741785376443666,0.7021643214113679,0.6980899568699939,0.6970321312840092,0.6855951282479255,0.45682039856910706,0.5371024734982333,0.8271604938271605,0.7318840579710145,0.6611111111111111,0.7183098591549296,0.6380027739251041,0.6277061663265815,0.6495569425181076
56,0.4142891424042838,0.8581150770187378,0.7452667814113597,0.745327754440014,0.7074650073941641,0.6987060998151571,0.6975138051542726,0.6859648345959148,0.443825934614454,0.539568345323741,0.8223140495867769,0.7327690447400241,0.6592797783933518,0.7247386759581882,0.6371191135734072,0.6321535106409646,0.6481994459833795
57,0.4104733296803066,0.8585728406906128,0.7452667814113597,0.745327754440014,0.7074650073941641,0.6993222427603204,0.698087796599337,0.686516814396941,0.4480995110103062,0.539568345323741,0.8247422680412371,0.7327690447400241,0.6592797783933518,0.7247386759581882,0.6380027739251041,0.6321535106409646,0.648641276159228
58,0.4262060097285679,0.858606219291687,0.7435456110154905,0.7436405523761418,0.7064428052261419,0.6993222427603204,0.698087796599337,0.686516814396941,0.4324002095631191,0.539568345323741,0.8247422680412371,0.7327690447400241,0.6592797783933518,0.7247386759581882,0.6380027739251041,0.6321535106409646,0.648641276159228
59,0.39431495325905935,0.8586962819099426,0.7435456110154905,0.7436405523761418,0.7064428052261419,0.6993222427603204,0.698087796599337,0.686516814396941,0.4643813286508833,0.539568345323741,0.8247422680412371,0.7327690447400241,0.6592797783933518,0.7247386759581882,0.6380027739251041,0.6321535106409646,0.648641276159228
60,0.4050922095775604,0.858745276927948,0.7435456110154905,0.7436405523761418,0.7064428052261419,0.6993222427603204,0.698087796599337,0.686516814396941,0.4536530673503876,0.539568345323741,0.8247422680412371,0.7327690447400241,0.6592797783933518,0.7247386759581882,0.6380027739251041,0.6321535106409646,0.648641276159228
